sample_idx,label,word,language,digit,speaker,trial,original_filename,speaker_gender,speaker_age,speaker_height
1615,18,acht,german,8,10,7,lang-german_speaker-10_trial-7_digit-8.flac,female,25,160
1616,18,acht,german,8,1,9,lang-german_speaker-01_trial-9_digit-8.flac,male,22,195
1617,12,zwei,german,2,1,9,lang-german_speaker-01_trial-9_digit-2.flac,male,22,195
1618,11,eins,german,1,11,14,lang-german_speaker-11_trial-14_digit-1.flac,female,31,163
1619,8,eight,english,8,9,7,lang-english_speaker-09_trial-7_digit-8.flac,male,32,183
1620,1,one,english,1,7,6,lang-english_speaker-07_trial-6_digit-1.flac,male,56,175
1621,7,seven,english,7,7,6,lang-english_speaker-07_trial-6_digit-7.flac,male,56,175
1622,2,two,english,2,11,8,lang-english_speaker-11_trial-8_digit-2.flac,female,31,163
1623,18,acht,german,8,7,6,lang-german_speaker-07_trial-6_digit-8.flac,male,56,175
1624,3,three,english,3,0,10,lang-english_speaker-00_trial-10_digit-3.flac,male,24,180
1625,8,eight,english,8,0,10,lang-english_speaker-00_trial-10_digit-8.flac,male,24,180
1626,19,neun,german,9,10,7,lang-german_speaker-10_trial-7_digit-9.flac,female,25,160
1627,17,sieben,german,7,9,7,lang-german_speaker-09_trial-7_digit-7.flac,male,32,183
1628,11,eins,german,1,0,9,lang-german_speaker-00_trial-9_digit-1.flac,male,24,180
1629,12,zwei,german,2,7,6,lang-german_speaker-07_trial-6_digit-2.flac,male,56,175
1630,12,zwei,german,2,3,6,lang-german_speaker-03_trial-6_digit-2.flac,female,23,174
1631,19,neun,german,9,8,5,lang-german_speaker-08_trial-5_digit-9.flac,male,21,182
1632,19,neun,german,9,2,12,lang-german_speaker-02_trial-12_digit-9.flac,female,23,158
1633,14,vier,german,4,11,14,lang-german_speaker-11_trial-14_digit-4.flac,female,31,163
1634,18,acht,german,8,6,4,lang-german_speaker-06_trial-4_digit-8.flac,female,35,163
1635,9,nine,english,9,3,3,lang-english_speaker-03_trial-3_digit-9.flac,female,23,174
1636,13,drei,german,3,3,6,lang-german_speaker-03_trial-6_digit-3.flac,female,23,174
1637,7,seven,english,7,10,8,lang-english_speaker-10_trial-8_digit-7.flac,female,25,160
1638,12,zwei,german,2,3,6,lang-german_speaker-03_trial-6_digit-2.flac,female,23,174
1639,15,fuenf,german,5,11,14,lang-german_speaker-11_trial-14_digit-5.flac,female,31,163
1640,3,three,english,3,7,6,lang-english_speaker-07_trial-6_digit-3.flac,male,56,175
1641,9,nine,english,9,7,6,lang-english_speaker-07_trial-6_digit-9.flac,male,56,175
1642,2,two,english,2,8,6,lang-english_speaker-08_trial-6_digit-2.flac,male,21,182
1643,1,one,english,1,0,10,lang-english_speaker-00_trial-10_digit-1.flac,male,24,180
1644,9,nine,english,9,11,8,lang-english_speaker-11_trial-8_digit-9.flac,female,31,163
1645,15,fuenf,german,5,2,12,lang-german_speaker-02_trial-12_digit-5.flac,female,23,158
1646,4,four,english,4,0,10,lang-english_speaker-00_trial-10_digit-4.flac,male,24,180
1647,9,nine,english,9,10,8,lang-english_speaker-10_trial-8_digit-9.flac,female,25,160
1648,12,zwei,german,2,8,5,lang-german_speaker-08_trial-5_digit-2.flac,male,21,182
1649,8,eight,english,8,6,6,lang-english_speaker-06_trial-6_digit-8.flac,female,35,163
1650,9,nine,english,9,1,8,lang-english_speaker-01_trial-8_digit-9.flac,male,22,195
1651,16,sechs,german,6,3,6,lang-german_speaker-03_trial-6_digit-6.flac,female,23,174
1652,3,three,english,3,1,8,lang-english_speaker-01_trial-8_digit-3.flac,male,22,195
1653,11,eins,german,1,9,7,lang-german_speaker-09_trial-7_digit-1.flac,male,32,183
1654,17,sieben,german,7,8,5,lang-german_speaker-08_trial-5_digit-7.flac,male,21,182
1655,9,nine,english,9,1,8,lang-english_speaker-01_trial-8_digit-9.flac,male,22,195
1656,18,acht,german,8,2,12,lang-german_speaker-02_trial-12_digit-8.flac,female,23,158
1657,0,zero,english,0,2,11,lang-english_speaker-02_trial-11_digit-0.flac,female,23,158
1658,7,seven,english,7,9,7,lang-english_speaker-09_trial-7_digit-7.flac,male,32,183
1659,15,fuenf,german,5,8,5,lang-german_speaker-08_trial-5_digit-5.flac,male,21,182
1660,9,nine,english,9,8,6,lang-english_speaker-08_trial-6_digit-9.flac,male,21,182
1661,19,neun,german,9,8,5,lang-german_speaker-08_trial-5_digit-9.flac,male,21,182
1662,0,zero,english,0,6,7,lang-english_speaker-06_trial-7_digit-0.flac,female,35,163
1663,15,fuenf,german,5,6,4,lang-german_speaker-06_trial-4_digit-5.flac,female,35,163
1664,5,five,english,5,10,8,lang-english_speaker-10_trial-8_digit-5.flac,female,25,160
1665,14,vier,german,4,7,6,lang-german_speaker-07_trial-6_digit-4.flac,male,56,175
1666,7,seven,english,7,10,8,lang-english_speaker-10_trial-8_digit-7.flac,female,25,160
1667,11,eins,german,1,3,7,lang-german_speaker-03_trial-7_digit-1.flac,female,23,174
1668,19,neun,german,9,6,4,lang-german_speaker-06_trial-4_digit-9.flac,female,35,163
1669,3,three,english,3,2,11,lang-english_speaker-02_trial-11_digit-3.flac,female,23,158
1670,15,fuenf,german,5,3,7,lang-german_speaker-03_trial-7_digit-5.flac,female,23,174
1671,17,sieben,german,7,3,7,lang-german_speaker-03_trial-7_digit-7.flac,female,23,174
1672,0,zero,english,0,2,11,lang-english_speaker-02_trial-11_digit-0.flac,female,23,158
1673,5,five,english,5,1,8,lang-english_speaker-01_trial-8_digit-5.flac,male,22,195
1674,12,zwei,german,2,7,6,lang-german_speaker-07_trial-6_digit-2.flac,male,56,175
1675,3,three,english,3,10,8,lang-english_speaker-10_trial-8_digit-3.flac,female,25,160
1676,4,four,english,4,11,8,lang-english_speaker-11_trial-8_digit-4.flac,female,31,163
1677,7,seven,english,7,6,7,lang-english_speaker-06_trial-7_digit-7.flac,female,35,163
1678,17,sieben,german,7,9,7,lang-german_speaker-09_trial-7_digit-7.flac,male,32,183
1679,2,two,english,2,9,7,lang-english_speaker-09_trial-7_digit-2.flac,male,32,183
1680,11,eins,german,1,9,7,lang-german_speaker-09_trial-7_digit-1.flac,male,32,183
1681,3,three,english,3,11,8,lang-english_speaker-11_trial-8_digit-3.flac,female,31,163
1682,12,zwei,german,2,1,9,lang-german_speaker-01_trial-9_digit-2.flac,male,22,195
1683,18,acht,german,8,10,7,lang-german_speaker-10_trial-7_digit-8.flac,female,25,160
1684,8,eight,english,8,8,6,lang-english_speaker-08_trial-6_digit-8.flac,male,21,182
1685,17,sieben,german,7,2,12,lang-german_speaker-02_trial-12_digit-7.flac,female,23,158
1686,0,zero,english,0,0,11,lang-english_speaker-00_trial-11_digit-0.flac,male,24,180
1687,8,eight,english,8,10,8,lang-english_speaker-10_trial-8_digit-8.flac,female,25,160
1688,9,nine,english,9,10,8,lang-english_speaker-10_trial-8_digit-9.flac,female,25,160
1689,12,zwei,german,2,3,7,lang-german_speaker-03_trial-7_digit-2.flac,female,23,174
1690,13,drei,german,3,0,9,lang-german_speaker-00_trial-9_digit-3.flac,male,24,180
1691,2,two,english,2,1,8,lang-english_speaker-01_trial-8_digit-2.flac,male,22,195
1692,4,four,english,4,6,7,lang-english_speaker-06_trial-7_digit-4.flac,female,35,163
1693,16,sechs,german,6,0,9,lang-german_speaker-00_trial-9_digit-6.flac,male,24,180
1694,16,sechs,german,6,1,9,lang-german_speaker-01_trial-9_digit-6.flac,male,22,195
1695,7,seven,english,7,7,6,lang-english_speaker-07_trial-6_digit-7.flac,male,56,175
1696,2,two,english,2,11,8,lang-english_speaker-11_trial-8_digit-2.flac,female,31,163
1697,13,drei,german,3,11,14,lang-german_speaker-11_trial-14_digit-3.flac,female,31,163
1698,10,null,german,0,7,7,lang-german_speaker-07_trial-7_digit-0.flac,male,56,175
1699,2,two,english,2,2,11,lang-english_speaker-02_trial-11_digit-2.flac,female,23,158
1700,16,sechs,german,6,11,14,lang-german_speaker-11_trial-14_digit-6.flac,female,31,163
1701,10,null,german,0,2,13,lang-german_speaker-02_trial-13_digit-0.flac,female,23,158
1702,6,six,english,6,2,11,lang-english_speaker-02_trial-11_digit-6.flac,female,23,158
1703,6,six,english,6,7,6,lang-english_speaker-07_trial-6_digit-6.flac,male,56,175
1704,15,fuenf,german,5,9,7,lang-german_speaker-09_trial-7_digit-5.flac,male,32,183
1705,16,sechs,german,6,2,13,lang-german_speaker-02_trial-13_digit-6.flac,female,23,158
1706,0,zero,english,0,3,4,lang-english_speaker-03_trial-4_digit-0.flac,female,23,174
1707,19,neun,german,9,11,14,lang-german_speaker-11_trial-14_digit-9.flac,female,31,163
1708,0,zero,english,0,6,8,lang-english_speaker-06_trial-8_digit-0.flac,female,35,163
1709,2,two,english,2,6,8,lang-english_speaker-06_trial-8_digit-2.flac,female,35,163
1710,11,eins,german,1,3,7,lang-german_speaker-03_trial-7_digit-1.flac,female,23,174
1711,1,one,english,1,0,11,lang-english_speaker-00_trial-11_digit-1.flac,male,24,180
1712,12,zwei,german,2,9,7,lang-german_speaker-09_trial-7_digit-2.flac,male,32,183
1713,3,three,english,3,0,11,lang-english_speaker-00_trial-11_digit-3.flac,male,24,180
1714,13,drei,german,3,7,7,lang-german_speaker-07_trial-7_digit-3.flac,male,56,175
1715,7,seven,english,7,11,8,lang-english_speaker-11_trial-8_digit-7.flac,female,31,163
1716,18,acht,german,8,7,7,lang-german_speaker-07_trial-7_digit-8.flac,male,56,175
1717,0,zero,english,0,10,9,lang-english_speaker-10_trial-9_digit-0.flac,female,25,160
1718,16,sechs,german,6,7,7,lang-german_speaker-07_trial-7_digit-6.flac,male,56,175
1719,17,sieben,german,7,3,7,lang-german_speaker-03_trial-7_digit-7.flac,female,23,174
1720,9,nine,english,9,9,7,lang-english_speaker-09_trial-7_digit-9.flac,male,32,183
1721,2,two,english,2,3,4,lang-english_speaker-03_trial-4_digit-2.flac,female,23,174
1722,15,fuenf,german,5,1,9,lang-german_speaker-01_trial-9_digit-5.flac,male,22,195
1723,7,seven,english,7,2,11,lang-english_speaker-02_trial-11_digit-7.flac,female,23,158
1724,14,vier,german,4,0,9,lang-german_speaker-00_trial-9_digit-4.flac,male,24,180
1725,4,four,english,4,9,7,lang-english_speaker-09_trial-7_digit-4.flac,male,32,183
1726,16,sechs,german,6,0,9,lang-german_speaker-00_trial-9_digit-6.flac,male,24,180
1727,16,sechs,german,6,2,13,lang-german_speaker-02_trial-13_digit-6.flac,female,23,158
1728,2,two,english,2,6,8,lang-english_speaker-06_trial-8_digit-2.flac,female,35,163
1729,18,acht,german,8,0,9,lang-german_speaker-00_trial-9_digit-8.flac,male,24,180
1730,8,eight,english,8,10,9,lang-english_speaker-10_trial-9_digit-8.flac,female,25,160
1731,8,eight,english,8,1,8,lang-english_speaker-01_trial-8_digit-8.flac,male,22,195
1732,14,vier,german,4,10,7,lang-german_speaker-10_trial-7_digit-4.flac,female,25,160
1733,14,vier,german,4,7,7,lang-german_speaker-07_trial-7_digit-4.flac,male,56,175
1734,13,drei,german,3,2,13,lang-german_speaker-02_trial-13_digit-3.flac,female,23,158
1735,8,eight,english,8,11,8,lang-english_speaker-11_trial-8_digit-8.flac,female,31,163
1736,13,drei,german,3,1,9,lang-german_speaker-01_trial-9_digit-3.flac,male,22,195
1737,14,vier,german,4,10,7,lang-german_speaker-10_trial-7_digit-4.flac,female,25,160
1738,6,six,english,6,9,7,lang-english_speaker-09_trial-7_digit-6.flac,male,32,183
1739,13,drei,german,3,3,7,lang-german_speaker-03_trial-7_digit-3.flac,female,23,174
1740,15,fuenf,german,5,11,14,lang-german_speaker-11_trial-14_digit-5.flac,female,31,163
1741,14,vier,german,4,2,13,lang-german_speaker-02_trial-13_digit-4.flac,female,23,158
1742,15,fuenf,german,5,3,7,lang-german_speaker-03_trial-7_digit-5.flac,female,23,174
1743,12,zwei,german,2,8,5,lang-german_speaker-08_trial-5_digit-2.flac,male,21,182
1744,1,one,english,1,3,4,lang-english_speaker-03_trial-4_digit-1.flac,female,23,174
1745,15,fuenf,german,5,11,14,lang-german_speaker-11_trial-14_digit-5.flac,female,31,163
1746,19,neun,german,9,9,7,lang-german_speaker-09_trial-7_digit-9.flac,male,32,183
1747,5,five,english,5,3,4,lang-english_speaker-03_trial-4_digit-5.flac,female,23,174
1748,14,vier,german,4,1,9,lang-german_speaker-01_trial-9_digit-4.flac,male,22,195
1749,9,nine,english,9,9,7,lang-english_speaker-09_trial-7_digit-9.flac,male,32,183
1750,8,eight,english,8,7,6,lang-english_speaker-07_trial-6_digit-8.flac,male,56,175
1751,4,four,english,4,9,7,lang-english_speaker-09_trial-7_digit-4.flac,male,32,183
1752,3,three,english,3,11,8,lang-english_speaker-11_trial-8_digit-3.flac,female,31,163
1753,1,one,english,1,0,11,lang-english_speaker-00_trial-11_digit-1.flac,male,24,180
1754,18,acht,german,8,11,14,lang-german_speaker-11_trial-14_digit-8.flac,female,31,163
1755,11,eins,german,1,8,6,lang-german_speaker-08_trial-6_digit-1.flac,male,21,182
1756,0,zero,english,0,9,8,lang-english_speaker-09_trial-8_digit-0.flac,male,32,183
1757,8,eight,english,8,8,6,lang-english_speaker-08_trial-6_digit-8.flac,male,21,182
1758,0,zero,english,0,0,11,lang-english_speaker-00_trial-11_digit-0.flac,male,24,180
1759,5,five,english,5,2,11,lang-english_speaker-02_trial-11_digit-5.flac,female,23,158
1760,11,eins,german,1,1,9,lang-german_speaker-01_trial-9_digit-1.flac,male,22,195
1761,1,one,english,1,8,7,lang-english_speaker-08_trial-7_digit-1.flac,male,21,182
1762,1,one,english,1,1,9,lang-english_speaker-01_trial-9_digit-1.flac,male,22,195
1763,7,seven,english,7,7,6,lang-english_speaker-07_trial-6_digit-7.flac,male,56,175
1764,12,zwei,german,2,0,9,lang-german_speaker-00_trial-9_digit-2.flac,male,24,180
1765,9,nine,english,9,10,9,lang-english_speaker-10_trial-9_digit-9.flac,female,25,160
1766,4,four,english,4,1,9,lang-english_speaker-01_trial-9_digit-4.flac,male,22,195
1767,6,six,english,6,8,7,lang-english_speaker-08_trial-7_digit-6.flac,male,21,182
1768,3,three,english,3,9,8,lang-english_speaker-09_trial-8_digit-3.flac,male,32,183
1769,19,neun,german,9,8,6,lang-german_speaker-08_trial-6_digit-9.flac,male,21,182
1770,9,nine,english,9,2,11,lang-english_speaker-02_trial-11_digit-9.flac,female,23,158
1771,5,five,english,5,3,4,lang-english_speaker-03_trial-4_digit-5.flac,female,23,174
1772,6,six,english,6,7,6,lang-english_speaker-07_trial-6_digit-6.flac,male,56,175
1773,3,three,english,3,9,8,lang-english_speaker-09_trial-8_digit-3.flac,male,32,183
1774,18,acht,german,8,1,9,lang-german_speaker-01_trial-9_digit-8.flac,male,22,195
1775,10,null,german,0,11,15,lang-german_speaker-11_trial-15_digit-0.flac,female,31,163
1776,10,null,german,0,11,15,lang-german_speaker-11_trial-15_digit-0.flac,female,31,163
1777,9,nine,english,9,9,8,lang-english_speaker-09_trial-8_digit-9.flac,male,32,183
1778,19,neun,german,9,11,15,lang-german_speaker-11_trial-15_digit-9.flac,female,31,163
1779,3,three,english,3,0,11,lang-english_speaker-00_trial-11_digit-3.flac,male,24,180
1780,16,sechs,german,6,9,7,lang-german_speaker-09_trial-7_digit-6.flac,male,32,183
1781,19,neun,german,9,0,9,lang-german_speaker-00_trial-9_digit-9.flac,male,24,180
1782,4,four,english,4,11,8,lang-english_speaker-11_trial-8_digit-4.flac,female,31,163
1783,15,fuenf,german,5,2,13,lang-german_speaker-02_trial-13_digit-5.flac,female,23,158
1784,3,three,english,3,8,7,lang-english_speaker-08_trial-7_digit-3.flac,male,21,182
1785,16,sechs,german,6,11,15,lang-german_speaker-11_trial-15_digit-6.flac,female,31,163
1786,0,zero,english,0,2,12,lang-english_speaker-02_trial-12_digit-0.flac,female,23,158
1787,5,five,english,5,0,11,lang-english_speaker-00_trial-11_digit-5.flac,male,24,180
1788,9,nine,english,9,9,8,lang-english_speaker-09_trial-8_digit-9.flac,male,32,183
1789,10,null,german,0,0,10,lang-german_speaker-00_trial-10_digit-0.flac,male,24,180
1790,16,sechs,german,6,7,7,lang-german_speaker-07_trial-7_digit-6.flac,male,56,175
1791,3,three,english,3,9,8,lang-english_speaker-09_trial-8_digit-3.flac,male,32,183
1792,7,seven,english,7,0,11,lang-english_speaker-00_trial-11_digit-7.flac,male,24,180
1793,3,three,english,3,3,4,lang-english_speaker-03_trial-4_digit-3.flac,female,23,174
1794,17,sieben,german,7,2,13,lang-german_speaker-02_trial-13_digit-7.flac,female,23,158
1795,14,vier,german,4,11,15,lang-german_speaker-11_trial-15_digit-4.flac,female,31,163
1796,13,drei,german,3,1,9,lang-german_speaker-01_trial-9_digit-3.flac,male,22,195
1797,13,drei,german,3,2,13,lang-german_speaker-02_trial-13_digit-3.flac,female,23,158
1798,8,eight,english,8,9,8,lang-english_speaker-09_trial-8_digit-8.flac,male,32,183
1799,7,seven,english,7,9,8,lang-english_speaker-09_trial-8_digit-7.flac,male,32,183
1800,10,null,german,0,8,7,lang-german_speaker-08_trial-7_digit-0.flac,male,21,182
1801,14,vier,german,4,1,9,lang-german_speaker-01_trial-9_digit-4.flac,male,22,195
1802,17,sieben,german,7,3,7,lang-german_speaker-03_trial-7_digit-7.flac,female,23,174
1803,18,acht,german,8,11,15,lang-german_speaker-11_trial-15_digit-8.flac,female,31,163
1804,11,eins,german,1,7,7,lang-german_speaker-07_trial-7_digit-1.flac,male,56,175
1805,3,three,english,3,10,9,lang-english_speaker-10_trial-9_digit-3.flac,female,25,160
1806,4,four,english,4,8,7,lang-english_speaker-08_trial-7_digit-4.flac,male,21,182
1807,13,drei,german,3,0,10,lang-german_speaker-00_trial-10_digit-3.flac,male,24,180
1808,11,eins,german,1,9,8,lang-german_speaker-09_trial-8_digit-1.flac,male,32,183
1809,17,sieben,german,7,11,15,lang-german_speaker-11_trial-15_digit-7.flac,female,31,163
1810,10,null,german,0,8,7,lang-german_speaker-08_trial-7_digit-0.flac,male,21,182
1811,0,zero,english,0,8,7,lang-english_speaker-08_trial-7_digit-0.flac,male,21,182
1812,0,zero,english,0,11,9,lang-english_speaker-11_trial-9_digit-0.flac,female,31,163
1813,10,null,german,0,2,14,lang-german_speaker-02_trial-14_digit-0.flac,female,23,158
1814,15,fuenf,german,5,10,7,lang-german_speaker-10_trial-7_digit-5.flac,female,25,160
1815,5,five,english,5,1,9,lang-english_speaker-01_trial-9_digit-5.flac,male,22,195
1816,16,sechs,german,6,3,7,lang-german_speaker-03_trial-7_digit-6.flac,female,23,174
1817,16,sechs,german,6,10,7,lang-german_speaker-10_trial-7_digit-6.flac,female,25,160
1818,0,zero,english,0,0,12,lang-english_speaker-00_trial-12_digit-0.flac,male,24,180
1819,11,eins,german,1,1,9,lang-german_speaker-01_trial-9_digit-1.flac,male,22,195
1820,14,vier,german,4,6,4,lang-german_speaker-06_trial-4_digit-4.flac,female,35,163
1821,4,four,english,4,10,9,lang-english_speaker-10_trial-9_digit-4.flac,female,25,160
1822,8,eight,english,8,11,9,lang-english_speaker-11_trial-9_digit-8.flac,female,31,163
1823,13,drei,german,3,10,7,lang-german_speaker-10_trial-7_digit-3.flac,female,25,160
1824,5,five,english,5,11,9,lang-english_speaker-11_trial-9_digit-5.flac,female,31,163
1825,5,five,english,5,7,6,lang-english_speaker-07_trial-6_digit-5.flac,male,56,175
1826,19,neun,german,9,9,8,lang-german_speaker-09_trial-8_digit-9.flac,male,32,183
1827,4,four,english,4,3,4,lang-english_speaker-03_trial-4_digit-4.flac,female,23,174
1828,14,vier,german,4,3,7,lang-german_speaker-03_trial-7_digit-4.flac,female,23,174
1829,18,acht,german,8,7,7,lang-german_speaker-07_trial-7_digit-8.flac,male,56,175
1830,14,vier,german,4,8,7,lang-german_speaker-08_trial-7_digit-4.flac,male,21,182
1831,15,fuenf,german,5,6,4,lang-german_speaker-06_trial-4_digit-5.flac,female,35,163
1832,14,vier,german,4,10,7,lang-german_speaker-10_trial-7_digit-4.flac,female,25,160
1833,17,sieben,german,7,8,7,lang-german_speaker-08_trial-7_digit-7.flac,male,21,182
1834,1,one,english,1,10,10,lang-english_speaker-10_trial-10_digit-1.flac,female,25,160
1835,4,four,english,4,6,8,lang-english_speaker-06_trial-8_digit-4.flac,female,35,163
1836,3,three,english,3,6,8,lang-english_speaker-06_trial-8_digit-3.flac,female,35,163
1837,4,four,english,4,2,12,lang-english_speaker-02_trial-12_digit-4.flac,female,23,158
